Date,Product Category,Region,Sales Amount (IDR)
2019-07-30 17:29:29.411010,Offline Payments/QRIS,West Java,997721.0
2019-11-27 17:29:29.411007,Postpaid Biller,Jabodetabek,80551.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,East Java,734919.0
2018-12-02 17:29:29.411018,Send Money,West Java,652117.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,Central Java,899118.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,West Java,752782.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,Jabodetabek,248057.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,West Java,122819.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,East Java,323708.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,East Java,804882.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,514633.0
2020-09-22 17:29:29.410998,Postpaid Biller,Jabodetabek,693258.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,Jabodetabek,490727.0
2020-11-21 17:29:29.410997,Send Money,Central Java,865816.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Jabodetabek,434597.0
2021-02-19 17:29:29.410994,Prepaid Pulsa,Jabodetabek,226038.0
2023-05-10 17:29:29.410969,Send Money,Central Java,936011.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Central Java,390854.0
2019-01-01 17:29:29.411017,Send Money,East Java,399956.0
2023-06-09 17:29:29.410968,Send Money,Central Java,581538.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,61417.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,West Java,153828.0
2020-09-22 17:29:29.410998,Send Money,Central Java,967647.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Central Java,742404.0
2022-07-14 17:29:29.410979,Send Money,West Java,234325.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,West Java,310817.0
2023-08-08 17:29:29.410965,Prepaid Pulsa,West Java,32429.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Jabodetabek,266908.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Central Java,776226.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Jabodetabek,725801.0
2022-08-13 17:29:29.410978,Postpaid Biller,West Java,217139.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,East Java,676589.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Jabodetabek,8557.0
2019-10-28 17:29:29.411008,Postpaid Biller,Jabodetabek,973828.0
2019-11-27 17:29:29.411007,Send Money,Central Java,206847.0
2019-01-01 17:29:29.411017,Postpaid Biller,Central Java,210635.0
2019-07-30 17:29:29.411010,Postpaid Biller,West Java,772923.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,West Java,422945.0
2023-03-11 17:29:29.410971,Postpaid Biller,West Java,657446.0
2021-10-17 17:29:29.410986,Postpaid Biller,East Java,369117.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,East Java,231785.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,East Java,596217.0
2022-05-15 17:29:29.410980,Postpaid Biller,West Java,697963.0
2023-04-10 17:29:29.410970,Offline Payments/QRIS,Central Java,581308.0
2020-12-21 17:29:29.410996,Send Money,West Java,64779.0
2020-07-24 17:29:29.411000,Postpaid Biller,Central Java,829636.0
2022-09-12 17:29:29.410977,Postpaid Biller,Jabodetabek,360187.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,Central Java,597713.0
2023-08-08 17:29:29.410965,Send Money,Central Java,127601.0
2022-05-15 17:29:29.410980,Send Money,East Java,305895.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,425798.0
2020-05-25 17:29:29.411002,Send Money,East Java,301492.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,Central Java,175240.0
2023-05-10 17:29:29.410969,Offline Payments/QRIS,Jabodetabek,381044.0
2022-10-12 17:29:29.410976,Prepaid Pulsa,West Java,827043.0
2019-06-30 17:29:29.411011,Send Money,Central Java,162498.0
2020-03-26 17:29:29.411004,Postpaid Biller,East Java,414817.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Central Java,460674.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Jabodetabek,704547.0
2021-11-16 17:29:29.410986,Postpaid Biller,Central Java,979612.0
2022-06-14 17:29:29.410980,Postpaid Biller,West Java,58410.0
2019-08-29 17:29:29.411010,Send Money,Central Java,368635.0
2023-04-10 17:29:29.410970,Postpaid Biller,West Java,187798.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,Jabodetabek,79910.0
2019-10-28 17:29:29.411008,Postpaid Biller,Jabodetabek,998632.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,West Java,998991.0
2021-03-21 17:29:29.410993,Send Money,Central Java,460623.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,West Java,281418.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,West Java,540420.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,East Java,998289.0
2019-01-01 17:29:29.411017,Postpaid Biller,Jabodetabek,393015.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,West Java,690597.0
2020-12-21 17:29:29.410996,Postpaid Biller,East Java,689774.0
2021-04-20 17:29:29.410992,Send Money,West Java,828775.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,East Java,280409.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,Central Java,452575.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,Central Java,309629.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,Central Java,573162.0
2023-08-08 17:29:29.410965,Postpaid Biller,West Java,539373.0
2019-12-27 17:29:29.411006,Postpaid Biller,Jabodetabek,554541.0
2022-11-11 17:29:29.410975,Postpaid Biller,Central Java,123798.0
2020-08-23 17:29:29.410999,Postpaid Biller,East Java,365252.0
2021-07-19 17:29:29.410989,Postpaid Biller,East Java,461634.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Jabodetabek,734781.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,West Java,207031.0
2019-01-01 17:29:29.411017,Send Money,West Java,966831.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,East Java,48618.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,West Java,87585.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,West Java,589934.0
2020-06-24 17:29:29.411001,Postpaid Biller,Jabodetabek,134411.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,East Java,152247.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,658118.0
2019-11-27 17:29:29.411007,Send Money,East Java,988879.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Jabodetabek,442287.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,East Java,500109.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,East Java,592422.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Jabodetabek,50880.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,Central Java,502056.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Central Java,989910.0
2019-06-30 17:29:29.411011,Postpaid Biller,East Java,203882.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,East Java,331127.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,West Java,950438.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Central Java,819948.0
2022-06-14 17:29:29.410980,Postpaid Biller,Jabodetabek,480457.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Central Java,592268.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,17410.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,Central Java,6657.0
2020-02-25 17:29:29.411004,Send Money,East Java,769633.0
2019-04-01 17:29:29.411014,Postpaid Biller,Jabodetabek,206099.0
2023-09-07 17:29:29.410956,Postpaid Biller,East Java,58720.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,West Java,52119.0
2019-01-01 17:29:29.411017,Send Money,East Java,493092.0
2019-11-27 17:29:29.411007,Send Money,East Java,465150.0
2021-07-19 17:29:29.410989,Postpaid Biller,East Java,943506.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,East Java,339481.0
2022-06-14 17:29:29.410980,Send Money,East Java,794832.0
2019-07-30 17:29:29.411010,Send Money,West Java,249878.0
2020-03-26 17:29:29.411004,Postpaid Biller,Jabodetabek,686503.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,449836.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,East Java,430038.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,Central Java,721242.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,West Java,716138.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Central Java,319374.0
2022-04-15 17:29:29.410981,Postpaid Biller,East Java,357179.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Central Java,46942.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Central Java,650496.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,East Java,295883.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,East Java,423033.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,East Java,410320.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,Jabodetabek,603359.0
2023-05-10 17:29:29.410969,Send Money,West Java,932498.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,West Java,473135.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,West Java,704027.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Central Java,225972.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,667318.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,Central Java,43515.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,West Java,938355.0
2023-07-09 17:29:29.410967,Prepaid Pulsa,West Java,436500.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,West Java,165577.0
2021-04-20 17:29:29.410992,Send Money,Jabodetabek,455423.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,Central Java,961269.0
2020-10-22 17:29:29.410997,Send Money,Jabodetabek,981997.0
2020-01-26 17:29:29.411005,Postpaid Biller,Central Java,95092.0
2020-01-26 17:29:29.411005,Send Money,West Java,849745.0
2021-03-21 17:29:29.410993,Postpaid Biller,East Java,11997.0
2023-05-10 17:29:29.410969,Offline Payments/QRIS,Central Java,86265.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Central Java,331407.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,Jabodetabek,650864.0
2019-05-01 17:29:29.411013,Send Money,Jabodetabek,75131.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,West Java,181070.0
2020-05-25 17:29:29.411002,Postpaid Biller,East Java,782073.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,Jabodetabek,893724.0
2019-04-01 17:29:29.411014,Send Money,Central Java,337590.0
2022-05-15 17:29:29.410980,Send Money,Jabodetabek,782439.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,East Java,662752.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,East Java,884474.0
2018-11-02 17:29:29.411019,Send Money,West Java,696646.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,West Java,923484.0
2020-07-24 17:29:29.411000,Send Money,West Java,72931.0
2022-07-14 17:29:29.410979,Postpaid Biller,East Java,258316.0
2023-09-07 17:29:29.410956,Send Money,Jabodetabek,686269.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Jabodetabek,286960.0
2022-04-15 17:29:29.410981,Send Money,Central Java,346782.0
2023-04-10 17:29:29.410970,Offline Payments/QRIS,Jabodetabek,566553.0
2022-03-16 17:29:29.410982,Postpaid Biller,East Java,377445.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,West Java,91282.0
2020-01-26 17:29:29.411005,Send Money,Central Java,521139.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,484392.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,West Java,247099.0
2019-08-29 17:29:29.411010,Postpaid Biller,East Java,457142.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,Central Java,284434.0
2021-01-20 17:29:29.410995,Send Money,Jabodetabek,66524.0
2020-05-25 17:29:29.411002,Postpaid Biller,East Java,472700.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,West Java,160480.0
2022-10-12 17:29:29.410976,Prepaid Pulsa,Jabodetabek,46570.0
2021-09-17 17:29:29.410987,Send Money,Jabodetabek,64798.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Jabodetabek,493252.0
2021-08-18 17:29:29.410989,Prepaid Pulsa,Jabodetabek,182837.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Jabodetabek,121624.0
2018-11-02 17:29:29.411019,Postpaid Biller,West Java,280883.0
2023-07-09 17:29:29.410967,Postpaid Biller,Central Java,794547.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,Central Java,10769.0
2020-05-25 17:29:29.411002,Send Money,West Java,280689.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,West Java,464882.0
2023-05-10 17:29:29.410969,Send Money,West Java,451785.0
2019-05-31 17:29:29.411012,Prepaid Pulsa,Jabodetabek,963677.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,West Java,291798.0
2020-04-25 17:29:29.411003,Postpaid Biller,Jabodetabek,784739.0
2023-03-11 17:29:29.410971,Send Money,Central Java,476866.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Central Java,939157.0
2022-10-12 17:29:29.410976,Postpaid Biller,Jabodetabek,59524.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,Jabodetabek,892849.0
2023-03-11 17:29:29.410971,Send Money,West Java,239193.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,West Java,377119.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,West Java,955174.0
2019-12-27 17:29:29.411006,Postpaid Biller,East Java,199547.0
2020-07-24 17:29:29.411000,Postpaid Biller,Jabodetabek,213909.0
2020-10-22 17:29:29.410997,Postpaid Biller,Jabodetabek,646566.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Central Java,61451.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,848367.0
2021-10-17 17:29:29.410986,Postpaid Biller,West Java,627136.0
2022-11-11 17:29:29.410975,Postpaid Biller,Central Java,878233.0
2019-11-27 17:29:29.411007,Postpaid Biller,Jabodetabek,132510.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,West Java,243269.0
2020-05-25 17:29:29.411002,Postpaid Biller,Central Java,502726.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Jabodetabek,448152.0
2020-01-26 17:29:29.411005,Send Money,East Java,111307.0
2019-04-01 17:29:29.411014,Postpaid Biller,West Java,342466.0
2022-12-11 17:29:29.410974,Offline Payments/QRIS,West Java,913432.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,West Java,576636.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,Central Java,977159.0
2019-10-28 17:29:29.411008,Postpaid Biller,East Java,549720.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,East Java,68867.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,East Java,277438.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,Central Java,81682.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Central Java,768358.0
2019-01-01 17:29:29.411017,Send Money,West Java,598592.0
2022-12-11 17:29:29.410974,Send Money,West Java,962253.0
2019-07-30 17:29:29.411010,Postpaid Biller,Central Java,212735.0
2023-02-09 17:29:29.410972,Send Money,Central Java,670067.0
2018-12-02 17:29:29.411018,Send Money,Jabodetabek,783783.0
2021-02-19 17:29:29.410994,Send Money,West Java,696254.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,West Java,301174.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Jabodetabek,100261.0
2023-06-09 17:29:29.410968,Postpaid Biller,West Java,665992.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,Central Java,285014.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,East Java,444791.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,West Java,188490.0
2021-04-20 17:29:29.410992,Send Money,East Java,124634.0
2022-01-15 17:29:29.410984,Send Money,Jabodetabek,494993.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Central Java,880502.0
2021-09-17 17:29:29.410987,Postpaid Biller,Central Java,206238.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,Central Java,558581.0
2019-03-02 17:29:29.411015,Send Money,Jabodetabek,75374.0
2021-03-21 17:29:29.410993,Send Money,Central Java,500106.0
2020-08-23 17:29:29.410999,Postpaid Biller,Central Java,838474.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Jabodetabek,884732.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,East Java,916270.0
2023-02-09 17:29:29.410972,Send Money,Jabodetabek,876794.0
2022-05-15 17:29:29.410980,Send Money,Jabodetabek,866779.0
2020-04-25 17:29:29.411003,Send Money,Jabodetabek,796850.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,East Java,709296.0
2021-06-19 17:29:29.410990,Postpaid Biller,East Java,740283.0
2019-08-29 17:29:29.411010,Send Money,West Java,471840.0
2020-01-26 17:29:29.411005,Postpaid Biller,Jabodetabek,694537.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,East Java,432440.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Central Java,645098.0
2019-04-01 17:29:29.411014,Send Money,Jabodetabek,882556.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,West Java,106575.0
2021-05-20 17:29:29.410991,Send Money,Central Java,456714.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,Jabodetabek,461986.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,East Java,34160.0
2021-02-19 17:29:29.410994,Postpaid Biller,Central Java,473084.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,Central Java,596971.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,West Java,459165.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,West Java,546479.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,Jabodetabek,617137.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,West Java,689546.0
2022-01-15 17:29:29.410984,Send Money,West Java,623351.0
2019-12-27 17:29:29.411006,Postpaid Biller,East Java,710652.0
2020-05-25 17:29:29.411002,Postpaid Biller,Jabodetabek,618716.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Jabodetabek,591485.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,Jabodetabek,268435.0
2019-09-28 17:29:29.411009,Postpaid Biller,West Java,356912.0
2019-01-31 17:29:29.411016,Send Money,Central Java,434430.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,Jabodetabek,238913.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,Central Java,607928.0
2020-01-26 17:29:29.411005,Send Money,Central Java,906447.0
2021-10-17 17:29:29.410986,Postpaid Biller,Central Java,508828.0
2022-03-16 17:29:29.410982,Prepaid Pulsa,Central Java,396162.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,Jabodetabek,715644.0
2018-12-02 17:29:29.411018,Postpaid Biller,Central Java,317679.0
2020-05-25 17:29:29.411002,Postpaid Biller,West Java,836784.0
2023-01-10 17:29:29.410973,Prepaid Pulsa,Central Java,128810.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,Jabodetabek,73218.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Central Java,744231.0
2021-12-16 17:29:29.410985,Send Money,Central Java,365429.0
2020-09-22 17:29:29.410998,Send Money,West Java,898400.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,Jabodetabek,913029.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,East Java,610756.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Central Java,504360.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,Central Java,576671.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,East Java,53327.0
2018-11-02 17:29:29.411019,Send Money,Central Java,915099.0
2021-11-16 17:29:29.410986,Postpaid Biller,West Java,201987.0
2020-12-21 17:29:29.410996,Postpaid Biller,West Java,770268.0
2023-05-10 17:29:29.410969,Send Money,Central Java,912569.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,279472.0
2019-06-30 17:29:29.411011,Send Money,Jabodetabek,131016.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,East Java,389957.0
2021-06-19 17:29:29.410990,Postpaid Biller,Jabodetabek,39025.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,571111.0
2019-03-02 17:29:29.411015,Send Money,Jabodetabek,100961.0
2022-06-14 17:29:29.410980,Send Money,Central Java,910845.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,West Java,413458.0
2020-05-25 17:29:29.411002,Send Money,Central Java,695115.0
2022-11-11 17:29:29.410975,Send Money,Central Java,422648.0
2022-10-12 17:29:29.410976,Send Money,Jabodetabek,852269.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,Central Java,686321.0
2019-08-29 17:29:29.411010,Postpaid Biller,Jabodetabek,701012.0
2021-01-20 17:29:29.410995,Postpaid Biller,West Java,578909.0
2020-03-26 17:29:29.411004,Send Money,Central Java,511438.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,West Java,97959.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,302866.0
2022-07-14 17:29:29.410979,Send Money,West Java,36378.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,West Java,48371.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,West Java,289818.0
2023-08-08 17:29:29.410965,Send Money,East Java,883346.0
2019-03-02 17:29:29.411015,Postpaid Biller,Jabodetabek,765664.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,Jabodetabek,169322.0
2022-04-15 17:29:29.410981,Send Money,East Java,426337.0
2021-04-20 17:29:29.410992,Send Money,West Java,348992.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,545844.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,East Java,876696.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,West Java,910138.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,Jabodetabek,701945.0
2022-07-14 17:29:29.410979,Postpaid Biller,Central Java,315046.0
2020-08-23 17:29:29.410999,Send Money,Central Java,490708.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Central Java,999971.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,West Java,329147.0
2020-10-22 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,169871.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Jabodetabek,343575.0
2020-12-21 17:29:29.410996,Postpaid Biller,West Java,833585.0
2020-07-24 17:29:29.411000,Offline Payments/QRIS,West Java,283897.0
2020-10-22 17:29:29.410997,Postpaid Biller,West Java,718625.0
2020-02-25 17:29:29.411004,Send Money,Central Java,567104.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,694640.0
2019-11-27 17:29:29.411007,Postpaid Biller,Jabodetabek,612828.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,East Java,643258.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,Jabodetabek,192154.0
2023-08-08 17:29:29.410965,Prepaid Pulsa,East Java,991396.0
2020-07-24 17:29:29.411000,Postpaid Biller,East Java,450151.0
2019-04-01 17:29:29.411014,Postpaid Biller,East Java,795933.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,East Java,609660.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Central Java,78515.0
2023-08-08 17:29:29.410965,Prepaid Pulsa,Jabodetabek,461532.0
2022-01-15 17:29:29.410984,Postpaid Biller,Central Java,790655.0
2019-01-01 17:29:29.411017,Offline Payments/QRIS,East Java,904220.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,Jabodetabek,493520.0
2022-07-14 17:29:29.410979,Send Money,Central Java,559547.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Central Java,47815.0
2019-05-31 17:29:29.411012,Send Money,West Java,655865.0
2020-01-26 17:29:29.411005,Send Money,East Java,406516.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Central Java,31622.0
2022-03-16 17:29:29.410982,Postpaid Biller,West Java,517847.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,West Java,682916.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,West Java,390021.0
2022-05-15 17:29:29.410980,Send Money,Jabodetabek,92214.0
2021-04-20 17:29:29.410992,Send Money,Jabodetabek,739422.0
2022-01-15 17:29:29.410984,Postpaid Biller,East Java,330133.0
2023-09-07 17:29:29.410956,Postpaid Biller,Jabodetabek,572015.0
2022-07-14 17:29:29.410979,Postpaid Biller,East Java,224734.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,East Java,966510.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,East Java,273740.0
2021-08-18 17:29:29.410989,Send Money,East Java,202399.0
2020-01-26 17:29:29.411005,Offline Payments/QRIS,Central Java,987153.0
2022-07-14 17:29:29.410979,Postpaid Biller,West Java,909292.0
2019-03-02 17:29:29.411015,Send Money,East Java,144172.0
2020-12-21 17:29:29.410996,Send Money,East Java,690113.0
2019-08-29 17:29:29.411010,Send Money,West Java,365308.0
2019-06-30 17:29:29.411011,Postpaid Biller,Jabodetabek,994368.0
2023-04-10 17:29:29.410970,Offline Payments/QRIS,West Java,621044.0
2020-08-23 17:29:29.410999,Send Money,West Java,324722.0
2022-07-14 17:29:29.410979,Postpaid Biller,East Java,742857.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,East Java,666648.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,Jabodetabek,560344.0
2019-05-31 17:29:29.411012,Offline Payments/QRIS,Central Java,929934.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,East Java,288706.0
2019-05-31 17:29:29.411012,Prepaid Pulsa,West Java,409696.0
2019-01-01 17:29:29.411017,Offline Payments/QRIS,Central Java,675617.0
2022-10-12 17:29:29.410976,Postpaid Biller,Jabodetabek,495545.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,West Java,945979.0
2020-11-21 17:29:29.410997,Postpaid Biller,East Java,299762.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,Jabodetabek,55800.0
2020-02-25 17:29:29.411004,Postpaid Biller,Jabodetabek,454509.0
2020-09-22 17:29:29.410998,Send Money,East Java,316845.0
2020-12-21 17:29:29.410996,Send Money,Jabodetabek,876747.0
2019-01-31 17:29:29.411016,Send Money,Central Java,845288.0
2021-07-19 17:29:29.410989,Send Money,West Java,529320.0
2023-09-07 17:29:29.410956,Send Money,East Java,457218.0
2022-07-14 17:29:29.410979,Send Money,Central Java,28779.0
2019-07-30 17:29:29.411010,Postpaid Biller,Central Java,903701.0
2022-08-13 17:29:29.410978,Postpaid Biller,West Java,324043.0
2020-10-22 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,580241.0
2019-11-27 17:29:29.411007,Postpaid Biller,East Java,388994.0
2019-11-27 17:29:29.411007,Prepaid Pulsa,Central Java,404311.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,West Java,348846.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,Central Java,126457.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,428306.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,West Java,622836.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,West Java,62195.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,East Java,77769.0
