purchase_id,customer_id,item,amount
2316,738,Pulsa GiffGaff,360000.0
2317,788,Payment PDAM,152000.0
2318,217,Payment PLN,96000.0
2319,61,Payment PLN,382000.0
2320,221,Payment PDAM,428000.0
2321,673,Pulsa GiffGaff,69000.0
2322,820,Pulsa GiffGaff,110000.0
2323,633,Payment PLN,481000.0
2324,668,Pulsa GiffGaff,194000.0
2325,139,Topup E-money,438000.0
2326,914,Payment PLN,441000.0
2327,341,Payment PLN,13000.0
2328,46,Topup E-money,92000.0
2329,361,Topup E-money,60000.0
2330,151,Payment PDAM,153000.0
2331,994,Topup E-money,184000.0
2332,377,Pulsa GiffGaff,342000.0
2333,382,Topup E-money,63000.0
2334,264,Payment PDAM,163000.0
2335,240,Pulsa GiffGaff,371000.0
2336,23,Payment PLN,356000.0
2337,913,Topup E-money,117000.0
2338,492,Pulsa GiffGaff,378000.0
2339,95,Topup E-money,35000.0
2340,111,Payment PLN,308000.0
2341,552,Payment PDAM,238000.0
2342,865,Pulsa GiffGaff,80000.0
2343,168,Pulsa GiffGaff,463000.0
2344,460,Payment PLN,399000.0
2345,409,Topup E-money,432000.0
2346,340,Payment PDAM,397000.0
2347,388,Pulsa GiffGaff,264000.0
2348,552,Topup E-money,439000.0
2349,751,Payment PDAM,402000.0
2350,805,Pulsa GiffGaff,164000.0
2351,187,Pulsa GiffGaff,235000.0
2352,869,Topup E-money,94000.0
2353,74,Payment PDAM,452000.0
2354,333,Payment PDAM,454000.0
2355,885,Pulsa GiffGaff,500000.0
2356,864,Payment PDAM,435000.0
2357,196,Payment PLN,226000.0
2358,527,Topup E-money,434000.0
2359,393,Pulsa GiffGaff,210000.0
2360,781,Payment PLN,389000.0
2361,135,Payment PLN,90000.0
2362,236,Payment PDAM,360000.0
2363,566,Pulsa GiffGaff,380000.0
2364,520,Payment PDAM,373000.0
2365,727,Payment PLN,80000.0
2366,947,Payment PLN,474000.0
2367,770,Payment PLN,315000.0
2368,233,Pulsa GiffGaff,495000.0
2369,381,Topup E-money,137000.0
2370,731,Payment PDAM,154000.0
2371,402,Payment PDAM,438000.0
2372,458,Pulsa GiffGaff,363000.0
2373,584,Payment PLN,254000.0
2374,406,Payment PLN,392000.0
2375,998,Payment PLN,295000.0
2376,287,Topup E-money,416000.0
2377,545,Payment PLN,70000.0
2378,415,Pulsa GiffGaff,256000.0
2379,302,Payment PDAM,459000.0
2380,657,Topup E-money,282000.0
2381,632,Topup E-money,85000.0
2382,359,Pulsa GiffGaff,353000.0
2383,470,Pulsa GiffGaff,99000.0
2384,75,Topup E-money,312000.0
2385,365,Payment PLN,364000.0
2386,345,Pulsa GiffGaff,236000.0
2387,5,Payment PDAM,98000.0
2388,206,Pulsa GiffGaff,400000.0
2389,226,Payment PDAM,148000.0
2390,107,Payment PDAM,201000.0
2391,30,Payment PLN,143000.0
2392,937,Payment PLN,242000.0
2393,876,Payment PDAM,100000.0
2394,934,Payment PLN,106000.0
2395,51,Pulsa GiffGaff,398000.0
2396,160,Pulsa GiffGaff,68000.0
2397,361,Pulsa GiffGaff,403000.0
2398,31,Pulsa GiffGaff,232000.0
2399,416,Payment PLN,308000.0
2400,414,Payment PDAM,23000.0
2401,725,Payment PLN,495000.0
2402,998,Payment PLN,328000.0
2403,432,Payment PDAM,234000.0
2404,143,Topup E-money,82000.0
2405,687,Topup E-money,442000.0
2406,613,Topup E-money,24000.0
2407,819,Topup E-money,315000.0
2408,210,Payment PDAM,425000.0
2409,976,Payment PDAM,370000.0
2410,824,Topup E-money,96000.0
2411,339,Pulsa GiffGaff,455000.0
2412,18,Payment PLN,486000.0
2413,998,Topup E-money,329000.0
2414,174,Topup E-money,42000.0
2415,432,Topup E-money,141000.0
2416,749,Pulsa GiffGaff,61000.0
2417,200,Payment PLN,102000.0
2418,937,Pulsa GiffGaff,394000.0
2419,407,Pulsa GiffGaff,111000.0
2420,516,Payment PLN,305000.0
2421,868,Pulsa GiffGaff,317000.0
2422,901,Payment PDAM,119000.0
2423,292,Payment PDAM,387000.0
2424,462,Topup E-money,148000.0
2425,790,Payment PDAM,473000.0
2426,863,Pulsa GiffGaff,33000.0
2427,602,Pulsa GiffGaff,288000.0
2428,769,Pulsa GiffGaff,311000.0
2429,356,Payment PDAM,379000.0
2430,194,Payment PDAM,368000.0
2431,994,Payment PLN,109000.0
2432,429,Payment PDAM,91000.0
2433,601,Payment PDAM,362000.0
2434,88,Payment PLN,198000.0
2435,701,Pulsa GiffGaff,53000.0
2436,135,Payment PLN,284000.0
2437,513,Payment PLN,385000.0
2438,709,Pulsa GiffGaff,255000.0
2439,400,Payment PLN,310000.0
2440,721,Payment PLN,499000.0
2441,293,Payment PLN,421000.0
2442,720,Topup E-money,478000.0
2443,162,Payment PLN,56000.0
2444,122,Payment PLN,449000.0
2445,862,Pulsa GiffGaff,241000.0
2446,955,Pulsa GiffGaff,235000.0
2447,820,Pulsa GiffGaff,180000.0
2448,504,Payment PLN,123000.0
2449,402,Payment PDAM,285000.0
2450,622,Payment PDAM,43000.0
2451,591,Topup E-money,429000.0
2452,574,Pulsa GiffGaff,363000.0
2453,737,Pulsa GiffGaff,421000.0
2454,913,Payment PLN,398000.0
2455,430,Payment PLN,13000.0
2456,728,Topup E-money,240000.0
2457,147,Payment PLN,243000.0
2458,772,Payment PLN,324000.0
2459,957,Topup E-money,474000.0
2460,966,Payment PDAM,485000.0
2461,49,Payment PDAM,21000.0
2462,151,Payment PLN,183000.0
2463,2,Topup E-money,241000.0
2464,175,Payment PDAM,324000.0
2465,495,Payment PDAM,62000.0
2466,531,Topup E-money,159000.0
2467,48,Pulsa GiffGaff,307000.0
2468,981,Pulsa GiffGaff,185000.0
2469,344,Pulsa GiffGaff,118000.0
2470,638,Payment PLN,304000.0
2471,982,Pulsa GiffGaff,234000.0
2472,528,Payment PDAM,404000.0
2473,613,Topup E-money,76000.0
2474,893,Payment PDAM,409000.0
2475,794,Topup E-money,91000.0
2476,158,Payment PLN,427000.0
2477,176,Topup E-money,28000.0
2478,507,Payment PDAM,437000.0
2479,148,Pulsa GiffGaff,208000.0
2480,853,Topup E-money,118000.0
2481,677,Topup E-money,172000.0
2482,609,Pulsa GiffGaff,454000.0
2483,433,Topup E-money,159000.0
2484,676,Pulsa GiffGaff,202000.0
2485,285,Pulsa GiffGaff,64000.0
2486,707,Topup E-money,31000.0
2487,592,Topup E-money,323000.0
2488,591,Pulsa GiffGaff,345000.0
2489,512,Payment PLN,340000.0
2490,804,Pulsa GiffGaff,315000.0
2491,323,Pulsa GiffGaff,294000.0
2492,712,Pulsa GiffGaff,119000.0
2493,139,Payment PLN,494000.0
2494,163,Payment PDAM,315000.0
2495,751,Payment PDAM,361000.0
2496,889,Payment PLN,241000.0
2497,474,Payment PLN,251000.0
2498,970,Payment PDAM,410000.0
2499,516,Pulsa GiffGaff,42000.0
2500,54,Pulsa GiffGaff,458000.0
2501,898,Payment PDAM,198000.0
2502,675,Payment PLN,12000.0
2503,855,Payment PLN,95000.0
2504,380,Payment PDAM,28000.0
2505,533,Payment PLN,398000.0
2506,571,Pulsa GiffGaff,17000.0
2507,150,Topup E-money,295000.0
2508,679,Topup E-money,42000.0
2509,281,Payment PDAM,380000.0
2510,993,Payment PDAM,405000.0
2511,535,Payment PDAM,147000.0
2512,138,Pulsa GiffGaff,65000.0
2513,577,Payment PLN,170000.0
2514,124,Payment PLN,126000.0
2515,917,Pulsa GiffGaff,484000.0
2516,849,Pulsa GiffGaff,455000.0
2517,622,Payment PDAM,197000.0
2518,1000,Payment PDAM,292000.0
2519,444,Payment PLN,194000.0
2520,186,Pulsa GiffGaff,290000.0
2521,318,Payment PLN,48000.0
2522,358,Payment PLN,497000.0
2523,930,Pulsa GiffGaff,461000.0
2524,221,Payment PDAM,151000.0
2525,387,Payment PDAM,27000.0
2526,5,Payment PDAM,343000.0
2527,523,Payment PLN,484000.0
2528,663,Payment PLN,361000.0
2529,910,Topup E-money,22000.0
2530,911,Payment PLN,307000.0
2531,748,Payment PLN,102000.0
2532,392,Pulsa GiffGaff,161000.0
2533,150,Topup E-money,366000.0
2534,431,Payment PLN,34000.0
2535,978,Payment PLN,13000.0
2536,137,Pulsa GiffGaff,171000.0
2537,367,Payment PLN,438000.0
2538,683,Payment PDAM,452000.0
2539,839,Payment PDAM,139000.0
2540,55,Pulsa GiffGaff,97000.0
2541,281,Pulsa GiffGaff,363000.0
2542,840,Pulsa GiffGaff,91000.0
2543,649,Payment PLN,155000.0
2544,380,Pulsa GiffGaff,176000.0
2545,8,Payment PLN,469000.0
2546,894,Payment PLN,91000.0
2547,621,Payment PDAM,420000.0
2548,86,Payment PDAM,7000.0
2549,483,Topup E-money,120000.0
2550,941,Pulsa GiffGaff,283000.0
2551,276,Topup E-money,354000.0
2552,538,Payment PDAM,267000.0
2553,133,Payment PLN,442000.0
2554,824,Pulsa GiffGaff,354000.0
2555,973,Pulsa GiffGaff,324000.0
2556,986,Payment PLN,111000.0
2557,826,Topup E-money,330000.0
2558,550,Topup E-money,89000.0
2559,586,Pulsa GiffGaff,90000.0
2560,767,Pulsa GiffGaff,271000.0
2561,242,Payment PLN,292000.0
2562,227,Topup E-money,303000.0
2563,122,Payment PLN,339000.0
2564,971,Payment PDAM,465000.0
2565,808,Payment PDAM,340000.0
2566,370,Payment PLN,125000.0
2567,365,Payment PDAM,334000.0
2568,323,Pulsa GiffGaff,90000.0
2569,754,Pulsa GiffGaff,456000.0
2570,947,Pulsa GiffGaff,298000.0
2571,124,Payment PLN,7000.0
2572,387,Pulsa GiffGaff,465000.0
2573,880,Payment PLN,384000.0
2574,776,Pulsa GiffGaff,2000.0
2575,500,Topup E-money,52000.0
2576,648,Topup E-money,308000.0
2577,836,Pulsa GiffGaff,62000.0
2578,244,Payment PDAM,55000.0
2579,863,Topup E-money,308000.0
2580,32,Payment PDAM,341000.0
2581,203,Pulsa GiffGaff,62000.0
2582,866,Topup E-money,350000.0
2583,211,Topup E-money,311000.0
2584,187,Payment PLN,157000.0
2585,22,Payment PLN,245000.0
2586,894,Payment PLN,265000.0
2587,786,Payment PLN,357000.0
2588,120,Topup E-money,366000.0
2589,554,Payment PDAM,271000.0
2590,388,Payment PLN,320000.0
2591,877,Payment PLN,139000.0
2592,923,Payment PLN,118000.0
2593,90,Pulsa GiffGaff,141000.0
2594,999,Topup E-money,183000.0
2595,163,Payment PLN,398000.0
2596,487,Payment PDAM,58000.0
2597,54,Payment PDAM,146000.0
2598,619,Payment PDAM,310000.0
2599,524,Payment PDAM,59000.0
2600,796,Payment PLN,113000.0
2601,896,Topup E-money,367000.0
2602,96,Payment PDAM,90000.0
2603,406,Payment PDAM,127000.0
2604,863,Payment PLN,15000.0
2605,215,Pulsa GiffGaff,82000.0
2606,222,Payment PDAM,92000.0
2607,147,Pulsa GiffGaff,248000.0
2608,984,Payment PDAM,476000.0
2609,215,Topup E-money,467000.0
2610,582,Topup E-money,14000.0
2611,772,Payment PDAM,206000.0
2612,262,Topup E-money,434000.0
2613,951,Payment PDAM,256000.0
2614,171,Topup E-money,148000.0
2615,307,Topup E-money,411000.0
2616,631,Payment PDAM,313000.0
2617,446,Topup E-money,493000.0
2618,783,Pulsa GiffGaff,413000.0
2619,405,Pulsa GiffGaff,153000.0
2620,557,Payment PLN,7000.0
2621,672,Topup E-money,321000.0
2622,671,Payment PLN,474000.0
2623,424,Payment PDAM,293000.0
2624,166,Pulsa GiffGaff,100000.0
2625,797,Payment PDAM,310000.0
2626,797,Pulsa GiffGaff,337000.0
2627,382,Payment PDAM,221000.0
2628,423,Pulsa GiffGaff,412000.0
2629,173,Pulsa GiffGaff,343000.0
2630,475,Payment PDAM,191000.0
2631,439,Payment PLN,412000.0
2632,931,Topup E-money,280000.0
2633,40,Topup E-money,215000.0
2634,743,Payment PLN,191000.0
2635,362,Topup E-money,168000.0
2636,452,Topup E-money,203000.0
2637,949,Payment PDAM,204000.0
2638,476,Pulsa GiffGaff,10000.0
2639,133,Pulsa GiffGaff,38000.0
2640,805,Payment PDAM,334000.0
2641,946,Topup E-money,75000.0
2642,168,Payment PDAM,58000.0
2643,602,Pulsa GiffGaff,161000.0
2644,536,Topup E-money,324000.0
2645,111,Payment PLN,208000.0
2646,96,Topup E-money,457000.0
2647,102,Topup E-money,53000.0
2648,763,Payment PLN,60000.0
2649,931,Pulsa GiffGaff,181000.0
2650,94,Payment PLN,419000.0
2651,105,Topup E-money,230000.0
2652,705,Topup E-money,287000.0
2653,371,Topup E-money,404000.0
2654,923,Pulsa GiffGaff,283000.0
2655,61,Payment PDAM,499000.0
2656,450,Pulsa GiffGaff,494000.0
2657,283,Pulsa GiffGaff,289000.0
2658,94,Payment PLN,289000.0
2659,890,Pulsa GiffGaff,87000.0
2660,962,Payment PLN,430000.0
2661,95,Pulsa GiffGaff,9000.0
2662,145,Payment PLN,116000.0
2663,646,Payment PDAM,164000.0
2664,704,Payment PLN,27000.0
2665,616,Topup E-money,122000.0
2666,101,Pulsa GiffGaff,479000.0
2667,922,Payment PLN,473000.0
2668,955,Payment PDAM,266000.0
2669,838,Payment PLN,472000.0
2670,304,Payment PDAM,335000.0
2671,558,Payment PLN,10000.0
2672,137,Topup E-money,95000.0
2673,617,Payment PDAM,358000.0
2674,400,Pulsa GiffGaff,336000.0
2675,354,Payment PDAM,56000.0
2676,342,Topup E-money,93000.0
2677,233,Payment PLN,485000.0
2678,876,Payment PDAM,300000.0
2679,87,Topup E-money,56000.0
2680,486,Payment PLN,215000.0
2681,94,Pulsa GiffGaff,414000.0
2682,585,Topup E-money,321000.0
2683,33,Pulsa GiffGaff,222000.0
2684,911,Payment PLN,29000.0
2685,443,Topup E-money,204000.0
2686,890,Pulsa GiffGaff,336000.0
2687,623,Pulsa GiffGaff,381000.0
2688,108,Pulsa GiffGaff,425000.0
2689,669,Topup E-money,249000.0
2690,604,Pulsa GiffGaff,253000.0
2691,781,Pulsa GiffGaff,14000.0
2692,232,Topup E-money,151000.0
2693,854,Payment PLN,401000.0
2694,244,Topup E-money,109000.0
2695,795,Payment PDAM,208000.0
2696,985,Topup E-money,267000.0
2697,213,Payment PDAM,399000.0
2698,941,Payment PDAM,174000.0
2699,22,Pulsa GiffGaff,440000.0
2700,557,Payment PDAM,397000.0
2701,658,Payment PDAM,233000.0
2702,152,Payment PDAM,449000.0
2703,719,Topup E-money,356000.0
2704,318,Pulsa GiffGaff,165000.0
2705,278,Payment PDAM,120000.0
2706,945,Pulsa GiffGaff,490000.0
2707,769,Topup E-money,157000.0
2708,603,Payment PLN,368000.0
2709,141,Payment PLN,251000.0
2710,126,Payment PLN,91000.0
2711,646,Payment PDAM,255000.0
2712,188,Pulsa GiffGaff,209000.0
2713,273,Topup E-money,474000.0
2714,10,Pulsa GiffGaff,101000.0
2715,183,Payment PDAM,119000.0
2716,784,Pulsa GiffGaff,288000.0
2717,247,Payment PDAM,491000.0
2718,339,Pulsa GiffGaff,447000.0
2719,780,Topup E-money,190000.0
2720,901,Payment PDAM,124000.0
2721,662,Payment PLN,203000.0
2722,77,Payment PDAM,324000.0
2723,203,Topup E-money,148000.0
2724,292,Pulsa GiffGaff,385000.0
2725,11,Pulsa GiffGaff,259000.0
2726,667,Topup E-money,203000.0
2727,201,Payment PLN,324000.0
2728,13,Payment PDAM,27000.0
2729,178,Payment PDAM,400000.0
2730,485,Pulsa GiffGaff,19000.0
2731,446,Topup E-money,348000.0
2732,632,Topup E-money,385000.0
2733,345,Topup E-money,28000.0
2734,114,Pulsa GiffGaff,23000.0
2735,255,Payment PDAM,389000.0
2736,578,Topup E-money,175000.0
2737,446,Payment PLN,379000.0
2738,11,Pulsa GiffGaff,291000.0
2739,750,Payment PDAM,80000.0
2740,589,Topup E-money,409000.0
2741,369,Pulsa GiffGaff,129000.0
2742,668,Payment PDAM,173000.0
2743,138,Payment PDAM,120000.0
2744,292,Payment PDAM,15000.0
2745,803,Payment PLN,361000.0
2746,133,Pulsa GiffGaff,264000.0
2747,363,Pulsa GiffGaff,213000.0
2748,760,Payment PDAM,5000.0
2749,735,Payment PLN,240000.0
2750,956,Topup E-money,118000.0
2751,360,Pulsa GiffGaff,291000.0
2752,775,Payment PLN,488000.0
2753,344,Topup E-money,364000.0
2754,411,Pulsa GiffGaff,112000.0
2755,413,Topup E-money,268000.0
2756,701,Topup E-money,71000.0
2757,86,Topup E-money,203000.0
2758,75,Topup E-money,83000.0
2759,829,Payment PLN,119000.0
2760,146,Payment PLN,396000.0
2761,93,Payment PDAM,229000.0
2762,133,Payment PDAM,236000.0
2763,744,Topup E-money,185000.0
2764,626,Pulsa GiffGaff,187000.0
2765,352,Pulsa GiffGaff,146000.0
2766,921,Payment PLN,134000.0
2767,286,Payment PLN,461000.0
2768,838,Topup E-money,491000.0
2769,597,Topup E-money,230000.0
2770,619,Payment PLN,227000.0
2771,787,Payment PLN,135000.0
2772,902,Pulsa GiffGaff,340000.0
2773,407,Pulsa GiffGaff,438000.0
2774,944,Pulsa GiffGaff,359000.0
2775,927,Topup E-money,181000.0
2776,427,Payment PDAM,57000.0
2777,601,Pulsa GiffGaff,105000.0
2778,910,Payment PLN,46000.0
2779,767,Payment PLN,280000.0
2780,41,Pulsa GiffGaff,476000.0
2781,249,Payment PLN,179000.0
2782,317,Payment PLN,160000.0
2783,770,Topup E-money,290000.0
2784,590,Topup E-money,56000.0
2785,749,Payment PLN,211000.0
2786,272,Topup E-money,163000.0
2787,613,Topup E-money,367000.0
2788,289,Payment PLN,374000.0
2789,694,Pulsa GiffGaff,356000.0
2790,511,Payment PLN,240000.0
2791,301,Payment PLN,428000.0
2792,444,Payment PLN,437000.0
2793,485,Payment PDAM,46000.0
2794,655,Topup E-money,443000.0
2795,27,Pulsa GiffGaff,210000.0
2796,926,Payment PLN,265000.0
2797,332,Payment PLN,34000.0
2798,804,Topup E-money,411000.0
2799,91,Topup E-money,63000.0
2800,605,Pulsa GiffGaff,104000.0
2801,693,Payment PDAM,241000.0
2802,210,Pulsa GiffGaff,442000.0
2803,743,Pulsa GiffGaff,204000.0
2804,327,Pulsa GiffGaff,315000.0
2805,896,Topup E-money,137000.0
2806,46,Payment PLN,81000.0
2807,112,Topup E-money,134000.0
2808,331,Payment PLN,254000.0
2809,562,Pulsa GiffGaff,478000.0
2810,728,Payment PLN,243000.0
2811,945,Payment PDAM,18000.0
2812,130,Payment PDAM,189000.0
2813,763,Pulsa GiffGaff,207000.0
2814,867,Payment PLN,338000.0
2815,333,Payment PDAM,457000.0
2816,714,Topup E-money,238000.0
2817,506,Topup E-money,157000.0
2818,514,Payment PDAM,360000.0
2819,394,Payment PLN,265000.0
2820,212,Topup E-money,461000.0
2821,794,Payment PLN,109000.0
2822,195,Payment PLN,162000.0
2823,717,Payment PDAM,188000.0
2824,545,Topup E-money,251000.0
2825,116,Payment PDAM,355000.0
2826,230,Payment PLN,216000.0
2827,484,Pulsa GiffGaff,103000.0
2828,153,Payment PLN,321000.0
2829,508,Payment PLN,397000.0
2830,24,Pulsa GiffGaff,491000.0
2831,213,Payment PLN,452000.0
2832,39,Payment PDAM,91000.0
2833,553,Payment PLN,383000.0
2834,913,Pulsa GiffGaff,370000.0
2835,815,Topup E-money,97000.0
2836,446,Topup E-money,180000.0
2837,320,Payment PDAM,77000.0
2838,169,Topup E-money,490000.0
2839,714,Topup E-money,494000.0
2840,699,Topup E-money,53000.0
2841,461,Pulsa GiffGaff,374000.0
2842,589,Topup E-money,477000.0
2843,409,Topup E-money,221000.0
2844,139,Topup E-money,315000.0
2845,232,Pulsa GiffGaff,302000.0
2846,275,Payment PDAM,13000.0
2847,61,Payment PDAM,42000.0
2848,457,Pulsa GiffGaff,141000.0
2849,406,Payment PLN,320000.0
2850,322,Payment PLN,275000.0
2851,775,Payment PDAM,88000.0
2852,706,Pulsa GiffGaff,492000.0
2853,810,Payment PLN,38000.0
2854,282,Pulsa GiffGaff,355000.0
2855,716,Pulsa GiffGaff,451000.0
2856,976,Payment PDAM,60000.0
2857,784,Pulsa GiffGaff,426000.0
2858,517,Pulsa GiffGaff,401000.0
2859,537,Payment PLN,20000.0
2860,442,Pulsa GiffGaff,353000.0
2861,145,Payment PLN,218000.0
2862,73,Topup E-money,135000.0
2863,454,Payment PDAM,287000.0
2864,566,Pulsa GiffGaff,268000.0
2865,971,Payment PLN,399000.0
2866,964,Pulsa GiffGaff,319000.0
2867,990,Topup E-money,271000.0
2868,25,Topup E-money,462000.0
2869,137,Payment PDAM,371000.0
2870,467,Topup E-money,227000.0
2871,414,Topup E-money,209000.0
2872,134,Topup E-money,52000.0
2873,452,Payment PLN,255000.0
2874,888,Payment PLN,170000.0
2875,708,Payment PLN,293000.0
2876,416,Pulsa GiffGaff,267000.0
2877,803,Payment PDAM,484000.0
2878,15,Pulsa GiffGaff,228000.0
2879,560,Pulsa GiffGaff,395000.0
2880,384,Payment PDAM,335000.0
2881,466,Topup E-money,251000.0
2882,61,Pulsa GiffGaff,209000.0
2883,993,Pulsa GiffGaff,177000.0
2884,927,Pulsa GiffGaff,277000.0
2885,741,Pulsa GiffGaff,102000.0
2886,279,Topup E-money,4000.0
2887,106,Payment PDAM,358000.0
2888,283,Topup E-money,172000.0
2889,630,Topup E-money,482000.0
2890,488,Pulsa GiffGaff,323000.0
2891,905,Topup E-money,64000.0
2892,472,Pulsa GiffGaff,228000.0
2893,99,Topup E-money,392000.0
2894,357,Payment PDAM,285000.0
2895,378,Payment PDAM,122000.0
2896,579,Topup E-money,88000.0
2897,737,Topup E-money,476000.0
2898,470,Payment PDAM,96000.0
2899,808,Payment PLN,190000.0
2900,126,Payment PLN,171000.0
2901,204,Topup E-money,440000.0
2902,727,Topup E-money,475000.0
2903,283,Payment PDAM,390000.0
2904,979,Topup E-money,335000.0
2905,269,Topup E-money,454000.0
2906,994,Topup E-money,286000.0
2907,388,Topup E-money,207000.0
2908,200,Pulsa GiffGaff,366000.0
2909,388,Pulsa GiffGaff,107000.0
2910,855,Payment PLN,456000.0
2911,372,Pulsa GiffGaff,115000.0
2912,574,Payment PLN,127000.0
2913,944,Payment PDAM,376000.0
2914,735,Payment PDAM,371000.0
2915,803,Topup E-money,179000.0
2916,44,Topup E-money,369000.0
2917,220,Payment PLN,471000.0
2918,176,Pulsa GiffGaff,85000.0
2919,176,Pulsa GiffGaff,373000.0
2920,859,Payment PLN,340000.0
2921,936,Topup E-money,493000.0
2922,756,Pulsa GiffGaff,280000.0
2923,936,Payment PDAM,269000.0
2924,120,Payment PDAM,95000.0
2925,904,Topup E-money,150000.0
2926,634,Payment PDAM,215000.0
2927,61,Payment PLN,171000.0
2928,840,Payment PDAM,47000.0
2929,196,Pulsa GiffGaff,439000.0
2930,532,Pulsa GiffGaff,17000.0
2931,461,Pulsa GiffGaff,203000.0
2932,435,Payment PLN,222000.0
2933,494,Topup E-money,123000.0
2934,753,Pulsa GiffGaff,54000.0
2935,123,Topup E-money,308000.0
2936,507,Topup E-money,235000.0
2937,759,Payment PDAM,155000.0
2938,848,Payment PLN,496000.0
2939,565,Pulsa GiffGaff,381000.0
2940,976,Payment PDAM,485000.0
2941,72,Topup E-money,305000.0
2942,308,Payment PLN,321000.0
2943,88,Payment PDAM,265000.0
2944,385,Pulsa GiffGaff,458000.0
2945,738,Payment PLN,135000.0
2946,568,Payment PDAM,423000.0
2947,485,Pulsa GiffGaff,180000.0
2948,581,Topup E-money,478000.0
2949,955,Pulsa GiffGaff,92000.0
2950,240,Pulsa GiffGaff,263000.0
2951,444,Pulsa GiffGaff,302000.0
2952,585,Payment PDAM,332000.0
2953,269,Payment PLN,190000.0
2954,625,Pulsa GiffGaff,173000.0
2955,847,Payment PDAM,344000.0
2956,596,Topup E-money,397000.0
2957,859,Payment PDAM,189000.0
2958,410,Topup E-money,179000.0
2959,433,Pulsa GiffGaff,343000.0
2960,705,Payment PLN,86000.0
2961,860,Payment PDAM,6000.0
2962,797,Pulsa GiffGaff,142000.0
2963,839,Payment PDAM,204000.0
2964,832,Pulsa GiffGaff,281000.0
2965,964,Payment PDAM,419000.0
2966,495,Payment PDAM,170000.0
2967,365,Payment PDAM,455000.0
2968,857,Payment PLN,273000.0
2969,36,Topup E-money,13000.0
2970,983,Payment PLN,436000.0
2971,254,Topup E-money,359000.0
2972,779,Payment PDAM,315000.0
2973,488,Pulsa GiffGaff,362000.0
2974,766,Payment PDAM,235000.0
2975,635,Topup E-money,412000.0
2976,281,Payment PDAM,135000.0
2977,481,Payment PLN,388000.0
2978,898,Topup E-money,458000.0
2979,771,Pulsa GiffGaff,229000.0
2980,359,Payment PLN,322000.0
2981,273,Payment PDAM,303000.0
2982,305,Payment PDAM,11000.0
2983,95,Payment PDAM,425000.0
2984,762,Payment PLN,154000.0
2985,33,Payment PLN,248000.0
2986,749,Payment PDAM,492000.0
2987,327,Payment PLN,291000.0
2988,819,Topup E-money,180000.0
2989,631,Payment PDAM,360000.0
2990,543,Pulsa GiffGaff,442000.0
2991,763,Topup E-money,336000.0
2992,560,Payment PLN,360000.0
2993,831,Payment PDAM,342000.0
2994,736,Payment PDAM,217000.0
2995,787,Pulsa GiffGaff,280000.0
2996,201,Payment PLN,94000.0
2997,986,Payment PDAM,305000.0
2998,931,Payment PDAM,455000.0
2999,91,Pulsa GiffGaff,429000.0
3000,866,Payment PDAM,202000.0
3001,867,Payment PDAM,430000.0
3002,487,Payment PDAM,144000.0
3003,86,Payment PDAM,424000.0
3004,882,Topup E-money,446000.0
3005,619,Payment PDAM,494000.0
3006,522,Payment PDAM,7000.0
3007,140,Payment PLN,226000.0
3008,557,Payment PLN,46000.0
3009,509,Payment PLN,458000.0
3010,208,Payment PLN,63000.0
3011,490,Payment PLN,332000.0
3012,977,Payment PLN,226000.0
3013,173,Payment PLN,152000.0
3014,99,Payment PDAM,253000.0
3015,328,Payment PDAM,226000.0
3016,238,Payment PLN,314000.0
3017,489,Pulsa GiffGaff,478000.0
3018,670,Payment PLN,486000.0
3019,981,Payment PDAM,239000.0
3020,502,Payment PDAM,29000.0
3021,828,Topup E-money,357000.0
3022,521,Pulsa GiffGaff,68000.0
3023,712,Payment PLN,366000.0
3024,341,Topup E-money,348000.0
3025,551,Payment PDAM,316000.0
3026,193,Pulsa GiffGaff,301000.0
3027,904,Payment PLN,36000.0
3028,233,Payment PLN,117000.0
3029,259,Pulsa GiffGaff,423000.0
3030,447,Topup E-money,248000.0
3031,552,Payment PDAM,389000.0
3032,909,Topup E-money,40000.0
3033,800,Payment PLN,375000.0
3034,270,Payment PLN,305000.0
3035,726,Pulsa GiffGaff,304000.0
3036,958,Topup E-money,260000.0
3037,886,Payment PDAM,28000.0
3038,723,Topup E-money,109000.0
3039,456,Topup E-money,274000.0
3040,89,Pulsa GiffGaff,204000.0
3041,933,Payment PDAM,186000.0
3042,146,Pulsa GiffGaff,470000.0
3043,85,Pulsa GiffGaff,199000.0
3044,184,Topup E-money,378000.0
3045,407,Pulsa GiffGaff,129000.0
3046,262,Pulsa GiffGaff,34000.0
3047,395,Pulsa GiffGaff,298000.0
3048,344,Topup E-money,183000.0
3049,971,Payment PLN,367000.0
3050,94,Pulsa GiffGaff,486000.0
3051,831,Pulsa GiffGaff,351000.0
3052,696,Payment PDAM,139000.0
3053,95,Pulsa GiffGaff,421000.0
3054,540,Pulsa GiffGaff,472000.0
3055,117,Pulsa GiffGaff,330000.0
3056,849,Payment PDAM,38000.0
3057,246,Topup E-money,457000.0
3058,527,Pulsa GiffGaff,316000.0
3059,630,Payment PDAM,162000.0
3060,514,Topup E-money,400000.0
3061,211,Pulsa GiffGaff,462000.0
3062,30,Topup E-money,205000.0
3063,266,Topup E-money,263000.0
3064,164,Pulsa GiffGaff,309000.0
3065,424,Payment PDAM,82000.0
3066,388,Pulsa GiffGaff,36000.0
